股票代码,股票名称,交易所,板块,上市时间,最新价
605188,国光连锁,上海交易所,主板,20200728,14.66
301218,华是科技,深圳交易所,创业板,20220307,20.29
603956,威派格,上海交易所,主板,20190222,6.61
688410,山外山,上海交易所,科创板,20221226,13.72
873665,科强股份,北京交易所,北交所,20230926,14.24
300588,熙菱信息,深圳交易所,创业板,20170105,12.53
831175,派诺科技,北京交易所,北交所,20231214,22.37
603577,汇金通,上海交易所,主板,20161222,11.8
002951,金时科技,深圳交易所,主板,20190315,8.36
300168,万达信息,深圳交易所,创业板,20110125,7.38
300075,数字政通,深圳交易所,创业板,20100427,17.47
300565,科信技术,深圳交易所,创业板,20161122,11.34
301509,金凯生科,深圳交易所,创业板,20230803,37.97
688358,祥生医疗,上海交易所,科创板,20191203,29.35
300448,浩云科技,深圳交易所,创业板,20150424,6.66
300199,翰宇药业,深圳交易所,创业板,20110407,14.31
600608,*ST沪科,上海交易所,主板,19920327,3.95
688755,汉邦科技,上海交易所,科创板,20250516,49.4
688118,普元信息,上海交易所,科创板,20191204,22.99
430478,DR峆一药,北京交易所,北交所,20230223,21.3
873527,夜光明,北京交易所,北交所,20221027,19.33
002025,航天电器,深圳交易所,主板,20040726,50.1
300768,迪普科技,深圳交易所,创业板,20190412,16.62
831195,三祥科技,北京交易所,北交所,20221230,17.37
600645,中源协和,上海交易所,主板,19930504,22.34
603186,华正新材,上海交易所,主板,20170103,26.57
002395,双象股份,深圳交易所,主板,20100429,17.39
300424,航新科技,深圳交易所,创业板,20150422,15.66
688058,宝兰德,上海交易所,科创板,20191101,27.35
002036,联创电子,深圳交易所,主板,20040903,10.7
836957,汉维科技,北京交易所,北交所,20221214,15.45
300634,彩讯股份,深圳交易所,创业板,20180323,25.95
688428,诺诚健华-U,上海交易所,科创板,20220921,22.99
300599,雄塑科技,深圳交易所,创业板,20170123,9.0
300292,吴通控股,深圳交易所,创业板,20120229,4.75
600810,神马股份,上海交易所,主板,19940106,9.51
603308,应流股份,上海交易所,主板,20140122,21.03
300188,国投智能,深圳交易所,创业板,20110316,13.29
300404,博济医药,深圳交易所,创业板,20150424,8.53
833266,生物谷,北京交易所,北交所,20200727,10.8
873305,九菱科技,北京交易所,北交所,20221221,42.7
300270,中威电子,深圳交易所,创业板,20111012,7.29
688351,微电生理,上海交易所,科创板,20220831,20.89
603208,江山欧派,上海交易所,主板,20170210,15.37
002342,巨力索具,深圳交易所,主板,20100126,5.82
002405,四维图新,深圳交易所,主板,20100518,8.61
600851,海欣股份,上海交易所,主板,19940404,6.84
600654,中安科,上海交易所,主板,19901219,3.04
688131,皓元医药,上海交易所,科创板,20210608,38.26
002256,兆新股份,深圳交易所,主板,20080625,2.54
688030,山石网科,上海交易所,科创板,20190930,15.26
600588,用友网络,上海交易所,主板,20010518,13.48
600570,恒生电子,上海交易所,主板,20031216,26.23
300608,思特奇,深圳交易所,创业板,20170213,11.46
603590,康辰药业,上海交易所,主板,20180827,30.15
600567,山鹰国际,上海交易所,主板,20011218,1.79
300347,泰格医药,深圳交易所,创业板,20120817,47.82
002927,泰永长征,深圳交易所,主板,20180223,14.86
002315,焦点科技,深圳交易所,主板,20091209,41.83
002416,爱施德,深圳交易所,主板,20100528,11.56
002474,榕基软件,深圳交易所,主板,20100915,6.68
836414,欧普泰,北京交易所,北交所,20221212,14.41
839946,华阳变速,北京交易所,北交所,20210720,10.04
300684,中石科技,深圳交易所,创业板,20171227,22.66
836149,旭杰科技,北京交易所,北交所,20200727,15.2
871634,新威凌,北京交易所,北交所,20221124,25.53
000738,航发控制,深圳交易所,主板,19970626,19.35
603069,海汽集团,上海交易所,主板,20160712,18.84
301315,威士顿,深圳交易所,创业板,20230621,47.0
600751,海航科技,上海交易所,主板,19960909,3.1
300486,东杰智能,深圳交易所,创业板,20150630,8.01
870508,丰安股份,北京交易所,北交所,20221216,20.17
301190,善水科技,深圳交易所,创业板,20211224,26.12
300212,易华录,深圳交易所,创业板,20110505,21.99
688208,道通科技,上海交易所,科创板,20200213,27.97
600271,航天信息,上海交易所,主板,20030711,8.81
688238,和元生物,上海交易所,科创板,20220322,6.22
002940,昂利康,深圳交易所,主板,20181023,15.04
600893,航发动力,上海交易所,主板,19960408,35.02
002512,达华智能,深圳交易所,主板,20101203,4.93
833455,汇隆活塞,北京交易所,北交所,20230621,10.92
600577,精达股份,上海交易所,主板,20020911,7.8
300688,创业黑马,深圳交易所,创业板,20170810,29.91
688185,康希诺,上海交易所,科创板,20200813,58.58
300136,信维通信,深圳交易所,创业板,20101105,21.89
300869,康泰医学,深圳交易所,创业板,20200824,14.6
834407,驰诚股份,北京交易所,北交所,20230216,25.04
002210,飞马国际,深圳交易所,主板,20080130,2.61
300762,上海瀚讯,深圳交易所,创业板,20190314,21.42
301117,佳缘科技,深圳交易所,创业板,20220117,19.89
300830,金现代,深圳交易所,创业板,20200506,8.64
872351,华光源海,北京交易所,北交所,20221229,32.47
300081,恒信东方,深圳交易所,创业板,20100520,6.55
838837,华原股份,北京交易所,北交所,20230515,17.05
300242,佳云科技,深圳交易所,创业板,20110712,4.46
300865,大宏立,深圳交易所,创业板,20200824,23.36
001259,利仁科技,深圳交易所,主板,20220831,24.41
002558,巨人网络,深圳交易所,主板,20110302,14.71
870199,倍益康,北京交易所,北交所,20221201,27.6
300996,普联软件,深圳交易所,创业板,20210603,14.75
688265,南模生物,上海交易所,科创板,20211228,27.4
300244,迪安诊断,深圳交易所,创业板,20110719,14.51
300534,陇神戎发,深圳交易所,创业板,20160913,10.82
002531,天顺风能,深圳交易所,主板,20101231,6.62
605118,力鼎光电,上海交易所,主板,20200730,20.41
603118,共进股份,上海交易所,主板,20150225,10.08
300525,博思软件,深圳交易所,创业板,20160726,15.39
002703,浙江世宝,深圳交易所,主板,20121102,13.27
301221,光庭信息,深圳交易所,创业板,20211222,51.8
301080,百普赛斯,深圳交易所,创业板,20211018,52.64
688553,汇宇制药-W,上海交易所,科创板,20211026,15.43
300315,掌趣科技,深圳交易所,创业板,20120511,4.79
688200,华峰测控,上海交易所,科创板,20200218,138.53
688221,前沿生物-U,上海交易所,科创板,20201028,9.06
600963,岳阳林纸,上海交易所,主板,20040525,4.53
301577,美信科技,深圳交易所,创业板,20240124,55.18
600609,金杯汽车,上海交易所,主板,19920724,5.6
002323,雅博股份,深圳交易所,主板,20091218,1.6
002463,沪电股份,深圳交易所,主板,20100818,31.23
430510,丰光精密,北京交易所,北交所,20201228,24.04
600183,生益科技,上海交易所,主板,19981028,26.74
688111,金山办公,上海交易所,科创板,20191118,286.3
688510,航亚科技,上海交易所,科创板,20201216,19.3
300600,ST瑞科,深圳交易所,创业板,20170125,8.85
300074,华平股份,深圳交易所,创业板,20100427,4.56
873132,XD泰鹏智,北京交易所,北交所,20231116,22.56
000868,安凯客车,深圳交易所,主板,19970725,5.91
002298,中电鑫龙,深圳交易所,主板,20090929,6.18
600643,爱建集团,上海交易所,主板,19930426,4.84
688091,上海谊众,上海交易所,科创板,20210909,42.79
833533,骏创科技,北京交易所,北交所,20220524,39.34
833171,国航远洋,北京交易所,北交所,20221215,10.51
600156,华升股份,上海交易所,主板,19980527,7.01
000608,*ST阳光,深圳交易所,主板,19960919,1.89
300676,华大基因,深圳交易所,创业板,20170714,52.26
600255,鑫科材料,上海交易所,主板,20001122,3.25
688507,索辰科技,上海交易所,科创板,20230418,76.12
001696,宗申动力,深圳交易所,主板,19970306,22.22
603138,海量数据,上海交易所,主板,20170306,13.82
603882,金域医学,上海交易所,主板,20170908,29.56
300005,探路者,深圳交易所,创业板,20091030,9.5
301089,拓新药业,深圳交易所,创业板,20211027,33.13
688505,复旦张江,上海交易所,科创板,20200619,8.42
000929,*ST兰黄,深圳交易所,主板,19990623,8.15
300085,银之杰,深圳交易所,创业板,20100526,35.98
871245,威博液压,北京交易所,北交所,20220106,33.84
002279,久其软件,深圳交易所,主板,20090811,6.55
603179,新泉股份,上海交易所,主板,20170317,44.79
300519,新光药业,深圳交易所,创业板,20160624,15.03
688127,蓝特光学,上海交易所,科创板,20200921,22.71
002773,康弘药业,深圳交易所,主板,20150626,29.58
000572,海马汽车,深圳交易所,主板,19940808,4.11
873726,卓兆点胶,北京交易所,北交所,20231019,30.46
831768,拾比佰,北京交易所,北交所,20210628,11.26
835237,力佳科技,北京交易所,北交所,20221125,30.82
300679,电连技术,深圳交易所,创业板,20170731,44.05
300229,拓尔思,深圳交易所,创业板,20110615,17.63
873167,新赣江,北京交易所,北交所,20230209,26.46
830809,安达科技,北京交易所,北交所,20230323,6.34
688262,国芯科技,上海交易所,科创板,20220106,25.93
002268,电科网安,深圳交易所,主板,20080811,16.0
600232,金鹰股份,上海交易所,主板,20000602,5.8
832491,XD奥迪威,北京交易所,北交所,20220614,30.66
002848,*ST高斯,深圳交易所,主板,20170213,7.46
300113,顺网科技,深圳交易所,创业板,20100827,18.79
688521,芯原股份,上海交易所,科创板,20200818,88.15
002264,新 华 都,深圳交易所,主板,20080731,6.91
688369,致远互联,上海交易所,科创板,20191031,27.1
300399,天利科技,深圳交易所,创业板,20141009,25.2
688173,希荻微,上海交易所,科创板,20220121,13.87
836892,广咨国际,北京交易所,北交所,20211028,15.59
001255,博菲电气,深圳交易所,主板,20220930,31.3
002017,东信和平,深圳交易所,主板,20040713,10.63
301330,熵基科技,深圳交易所,创业板,20220817,29.95
600166,福田汽车,上海交易所,主板,19980602,2.8
301099,雅创电子,深圳交易所,创业板,20211122,43.98
002410,广联达,深圳交易所,主板,20100525,14.01
871857,泓禧科技,北京交易所,北交所,20220228,18.78
301281,科源制药,深圳交易所,创业板,20230404,31.7
300246,宝莱特,深圳交易所,创业板,20110719,7.58
002622,皓宸医疗,深圳交易所,主板,20111018,2.81
603270,金帝股份,上海交易所,主板,20230901,27.01
688216,气派科技,上海交易所,科创板,20210623,19.42
688195,腾景科技,上海交易所,科创板,20210326,40.32
688247,宣泰医药,上海交易所,科创板,20220825,9.87
300753,爱朋医疗,深圳交易所,创业板,20181213,23.41
688199,久日新材,上海交易所,科创板,20191105,18.92
002213,大为股份,深圳交易所,主板,20080201,14.41
301038,深水规院,深圳交易所,创业板,20210804,14.98
300598,诚迈科技,深圳交易所,创业板,20170120,42.7
834021,流金科技,北京交易所,北交所,20200727,7.07
300276,三丰智能,深圳交易所,创业板,20111115,11.61
600322,津投城开,上海交易所,主板,20010910,2.55
832000,安徽凤凰,北京交易所,北交所,20201223,22.15
603082,北自科技,上海交易所,主板,20240130,41.21
000020,深华发Ａ,深圳交易所,主板,19920428,12.51
688004,博汇科技,上海交易所,科创板,20200612,19.91
603298,杭叉集团,上海交易所,主板,20161227,19.06
688695,中创股份,上海交易所,科创板,20240313,29.02
300719,安达维尔,深圳交易所,创业板,20171109,16.8
835438,戈碧迦,北京交易所,北交所,20240325,19.38
688658,悦康药业,上海交易所,科创板,20201224,14.25
600640,国脉文化,上海交易所,主板,19930407,11.97
300091,金通灵,深圳交易所,创业板,20100625,2.85
600728,佳都科技,上海交易所,主板,19960716,5.42
300590,移为通信,深圳交易所,创业板,20170111,12.27
300341,麦克奥迪,深圳交易所,创业板,20120726,16.84
300592,华凯易佰,深圳交易所,创业板,20170120,11.14
300400,劲拓股份,深圳交易所,创业板,20141010,16.0
688055,龙腾光电,上海交易所,科创板,20200817,3.43
301257,普蕊斯,深圳交易所,创业板,20220517,30.62
430685,XD新芝生,北京交易所,北交所,20221010,15.18
833509,同惠电子,北京交易所,北交所,20210111,25.78
002930,宏川智慧,深圳交易所,主板,20180328,10.61
300357,我武生物,深圳交易所,创业板,20140121,20.08
688385,复旦微电,上海交易所,科创板,20210804,47.36
301047,义翘神州,深圳交易所,创业板,20210816,63.16
605228,神通科技,上海交易所,主板,20210120,11.78
871553,凯腾精工,北京交易所,北交所,20210806,10.35
600761,安徽合力,上海交易所,主板,19961009,16.39
300624,万兴科技,深圳交易所,创业板,20180118,59.83
688579,山大地纬,上海交易所,科创板,20200717,9.78
002647,*ST仁东,深圳交易所,主板,20111228,5.18
831856,浩淼科技,北京交易所,北交所,20201225,25.05
301027,华蓝集团,深圳交易所,创业板,20210715,16.15
002296,辉煌科技,深圳交易所,主板,20090929,11.0
603373,安邦护卫,上海交易所,主板,20231220,37.95
300142,沃森生物,深圳交易所,创业板,20101112,10.43
300656,民德电子,深圳交易所,创业板,20170519,27.53
300454,深信服,深圳交易所,创业板,20180516,89.91
920111,聚星科技,北京交易所,北交所,20241111,27.56
300547,川环科技,深圳交易所,创业板,20160930,28.44
688182,灿勤科技,上海交易所,科创板,20211116,29.32
839493,并行科技,北京交易所,北交所,20231101,146.0
002624,完美世界,深圳交易所,主板,20111028,13.43
002439,启明星辰,深圳交易所,主板,20100623,15.51
002578,闽发铝业,深圳交易所,主板,20110428,3.22
605298,必得科技,上海交易所,主板,20210301,12.9
688298,东方生物,上海交易所,科创板,20200205,23.76
002806,华锋股份,深圳交易所,主板,20160726,12.04
002642,荣联科技,深圳交易所,主板,20111220,7.64
301171,易点天下,深圳交易所,创业板,20220819,25.57
920066,科拜尔,北京交易所,北交所,20241031,45.6
300322,硕贝德,深圳交易所,创业板,20120608,14.72
871970,大禹生物,北京交易所,北交所,20220518,8.54
