股票代码,股票名称,交易所,板块,上市时间,最新价,东财行业,证监会行业,行业为空,上市年份,上市月份,上市日期,一级行业,二级行业
'002008,大族激光,深圳交易所,主板,20040625,23.45,电子设备-电子设备制造-电子设备制造,制造业-专用设备制造业,False,2004,6,25,电子设备,电子设备制造
'301151,冠龙节能,深圳交易所,创业板,20220411,16.49,机械设备-通用设备-其他通用机械,制造业-通用设备制造业,False,2022,4,11,机械设备,通用设备
'002011,盾安环境,深圳交易所,主板,20040705,11.42,机械设备-通用设备-制冷空调设备,制造业-通用设备制造业,False,2004,7,5,机械设备,通用设备
'300737,科顺股份,深圳交易所,创业板,20180125,5.08,建材-其他建材-其他建材,制造业-非金属矿物制品业,False,2018,1,25,建材,其他建材
'000717,中南股份,深圳交易所,主板,19970508,2.54,钢铁-钢铁-普钢,制造业-黑色金属冶炼和压延加工业,False,1997,5,8,钢铁,钢铁
'603858,步长制药,上海交易所,主板,20161118,16.52,医药生物-中药生产-中药生产,制造业-医药制造业,False,2016,11,18,医药生物,中药生产
'603216,梦天家居,上海交易所,主板,20211215,13.35,轻工制造-家具-家具制造,制造业-木材加工和木、竹、藤、棕、草制品业,False,2021,12,15,轻工制造,家具
'000425,徐工机械,深圳交易所,主板,19960828,8.27,机械设备-专用设备-工程机械,制造业-专用设备制造业,False,1996,8,28,机械设备,专用设备
'300263,隆华科技,深圳交易所,创业板,20110916,7.0,公用事业-环保-环保,制造业-通用设备制造业,False,2011,9,16,公用事业,环保
'688161,威高骨科,上海交易所,科创板,20210630,26.1,医药生物-医疗器械-医疗器械,制造业-专用设备制造业,False,2021,6,30,医药生物,医疗器械
'002388,ST新亚,深圳交易所,主板,20100413,3.82,电子设备-电子设备制造-电子设备制造,制造业-计算机、通信和其他电子设备制造业,False,2010,4,13,电子设备,电子设备制造
'301298,东利机械,深圳交易所,创业板,20220606,15.92,交运设备-汽车-汽车零部件,制造业-汽车制造业,False,2022,6,6,交运设备,汽车
'300793,佳禾智能,深圳交易所,创业板,20191018,16.56,电子设备-电子设备制造-电子设备制造,制造业-计算机、通信和其他电子设备制造业,False,2019,10,18,电子设备,电子设备制造
'300902,国安达,深圳交易所,创业板,20201029,18.49,机械设备-专用设备-其他专用机械,制造业-专用设备制造业,False,2020,10,29,机械设备,专用设备
'603282,亚光股份,上海交易所,主板,20230315,16.58,机械设备-专用设备-其他专用机械,制造业-专用设备制造业,False,2023,3,15,机械设备,专用设备
'600879,航天电子,上海交易所,主板,19951115,8.93,国防与装备-航空航天装备-航天装备,制造业-铁路、船舶、航空航天和其他运输设备制造业,False,1995,11,15,国防与装备,航空航天装备
'002906,华阳集团,深圳交易所,主板,20171013,33.18,交运设备-汽车-汽车零部件,制造业-计算机、通信和其他电子设备制造业,False,2017,10,13,交运设备,汽车
'688701,卓锦股份,上海交易所,科创板,20210916,7.66,机械设备-专用设备-环保设备,水利、环境和公共设施管理业-生态保护和环境治理业,False,2021,9,16,机械设备,专用设备
'603656,泰禾智能,上海交易所,主板,20170321,19.15,机械设备-专用设备-其他专用机械,制造业-专用设备制造业,False,2017,3,21,机械设备,专用设备
'603172,万丰股份,上海交易所,主板,20230510,15.32,基础化工-化学原料-其他化学原料,制造业-化学原料和化学制品制造业,False,2023,5,10,基础化工,化学原料
'300724,捷佳伟创,深圳交易所,创业板,20180810,52.35,电气设备-电源设备-太阳能,制造业-专用设备制造业,False,2018,8,10,电气设备,电源设备
'002690,美亚光电,深圳交易所,主板,20120731,17.26,机械设备-专用设备-其他专用机械,制造业-专用设备制造业,False,2012,7,31,机械设备,专用设备
'600860,京城股份,上海交易所,主板,19940506,12.15,机械设备-金属制品-金属制品,制造业-专用设备制造业,False,1994,5,6,机械设备,金属制品
'300604,长川科技,深圳交易所,创业板,20170417,41.76,电子设备-半导体-集成电路,制造业-专用设备制造业,False,2017,4,17,电子设备,半导体
'300614,百川畅银,深圳交易所,创业板,20210525,12.21,公用事业-电力-其他发电,水利、环境和公共设施管理业-生态保护和环境治理业,False,2021,5,25,公用事业,电力
'601608,中信重工,上海交易所,主板,20120706,4.5,机械设备-专用设备-矿山冶金机械,制造业-专用设备制造业,False,2012,7,6,机械设备,专用设备
'300129,泰胜风能,深圳交易所,创业板,20101019,6.43,电气设备-电源设备-风能,制造业-电气机械和器材制造业,False,2010,10,19,电气设备,电源设备
'301233,盛帮股份,深圳交易所,创业板,20220706,52.1,基础化工-橡胶制品-其他橡胶制品,制造业-橡胶和塑料制品业,False,2022,7,6,基础化工,橡胶制品
'603958,哈森股份,上海交易所,主板,20160629,18.67,纺织服装-服装家纺-服饰辅料,制造业-皮革、毛皮、羽毛及其制品和制鞋业,False,2016,6,29,纺织服装,服装家纺
'001267,汇绿生态,深圳交易所,主板,20211117,8.37,建筑-建筑施工-园林工程,建筑业-土木工程建筑业,False,2021,11,17,建筑,建筑施工
'000987,越秀资本,深圳交易所,主板,20000718,6.44,金融-非银行金融-其他非银行金融,金融业-其他金融业,False,2000,7,18,金融,非银行金融
'605003,众望布艺,上海交易所,主板,20200908,19.36,纺织服装-纺织-其他纺织,制造业-纺织业,False,2020,9,8,纺织服装,纺织
'603163,圣晖集成,上海交易所,主板,20221013,28.43,建筑-建筑施工-专业工程,建筑业-建筑安装业,False,2022,10,13,建筑,建筑施工
'601949,中国出版,上海交易所,主板,20170821,6.47,文化传媒-平面媒体-平面媒体,文化、体育和娱乐业-新闻和出版业,False,2017,8,21,文化传媒,平面媒体
'301469,恒达新材,深圳交易所,创业板,20230822,25.89,轻工制造-造纸印刷-造纸,制造业-造纸和纸制品业,False,2023,8,22,轻工制造,造纸印刷
'603348,文灿股份,上海交易所,主板,20180426,20.72,交运设备-汽车-汽车零部件,制造业-汽车制造业,False,2018,4,26,交运设备,汽车
'603201,常润股份,上海交易所,主板,20220729,18.14,交运设备-汽车-汽车零部件,制造业-通用设备制造业,False,2022,7,29,交运设备,汽车
'688551,科威尔,上海交易所,科创板,20200910,29.16,电气设备-电源设备-其他电源设备,制造业-专用设备制造业,False,2020,9,10,电气设备,电源设备
'600855,航天长峰,上海交易所,主板,19940425,12.32,信息技术-计算机硬件-专用计算机设备,制造业-专用设备制造业,False,1994,4,25,信息技术,计算机硬件
'603817,海峡环保,上海交易所,主板,20170220,5.84,公用事业-环保-环保,电力、热力、燃气及水生产和供应业-水的生产和供应业,False,2017,2,20,公用事业,环保
'002056,横店东磁,深圳交易所,主板,20060802,13.63,电子设备-电子器件-其他电子器件,制造业-电气机械和器材制造业,False,2006,8,2,电子设备,电子器件
'603167,渤海轮渡,上海交易所,主板,20120906,9.1,交通运输-港口航运-航运,交通运输、仓储和邮政业-水上运输业,False,2012,9,6,交通运输,港口航运
'002787,华源控股,深圳交易所,主板,20151231,8.45,机械设备-金属制品-金属制品,制造业-金属制品业,False,2015,12,31,机械设备,金属制品
'000509,华塑控股,深圳交易所,主板,19930507,3.25,电子设备-电子器件-显示器件,制造业-计算机、通信和其他电子设备制造业,False,1993,5,7,电子设备,电子器件
'300690,双一科技,深圳交易所,创业板,20170808,23.41,电气设备-电源设备-风能,制造业-非金属矿物制品业,False,2017,8,8,电气设备,电源设备
'300041,回天新材,深圳交易所,创业板,20100108,9.11,基础化工-化学制品-其他化学制品,制造业-化学原料和化学制品制造业,False,2010,1,8,基础化工,化学制品
'600237,铜峰电子,上海交易所,主板,20000609,7.16,电子设备-电子元件-电子元件,制造业-计算机、通信和其他电子设备制造业,False,2000,6,9,电子设备,电子元件
'603060,国检集团,上海交易所,主板,20161109,6.51,休闲、生活及专业服务-专业服务-其他专业服务,科学研究和技术服务业-专业技术服务业,False,2016,11,9,休闲、生活及专业服务,专业服务
'603093,南华期货,上海交易所,主板,20190830,12.37,金融-非银行金融-其他非银行金融,金融业-资本市场服务,False,2019,8,30,金融,非银行金融
'002316,ST亚联,深圳交易所,主板,20091209,3.91,信息技术-通信设备-通信配套服务,信息传输、软件和信息技术服务业-软件和信息技术服务业,False,2009,12,9,信息技术,通信设备
'301130,西点药业,深圳交易所,创业板,20220223,28.68,医药生物-化学制药-化学原料药,制造业-医药制造业,False,2022,2,23,医药生物,化学制药
'300717,华信新材,深圳交易所,创业板,20171106,16.95,基础化工-化学制品-塑料制品,制造业-橡胶和塑料制品业,False,2017,11,6,基础化工,化学制品
'002208,合肥城建,深圳交易所,主板,20080128,6.52,房地产-房地产开发-房地产开发,房地产业-房地产业,False,2008,1,28,房地产,房地产开发
'000927,中国铁物,深圳交易所,主板,19990727,2.61,交运设备-轨道交通设备-轨道交通设备,租赁和商务服务业-商务服务业,False,1999,7,27,交运设备,轨道交通设备
'000007,全新好,深圳交易所,主板,19920413,7.83,商贸零售-商业物业经营-一般物业经营,房地产业-房地产业,False,1992,4,13,商贸零售,商业物业经营
'300976,达瑞电子,深圳交易所,创业板,20210419,63.3,电子设备-电子器件-其他电子器件,制造业-计算机、通信和其他电子设备制造业,False,2021,4,19,电子设备,电子器件
'600818,中路股份,上海交易所,主板,19940128,11.1,交运设备-其他交运设备-其他交运设备,制造业-铁路、船舶、航空航天和其他运输设备制造业,False,1994,1,28,交运设备,其他交运设备
'688135,利扬芯片,上海交易所,科创板,20201111,19.6,电子设备-半导体-集成电路,制造业-计算机、通信和其他电子设备制造业,False,2020,11,11,电子设备,半导体
'001225,和泰机电,深圳交易所,主板,20230222,33.32,机械设备-通用设备-其他通用机械,制造业-通用设备制造业,False,2023,2,22,机械设备,通用设备
'600216,浙江医药,上海交易所,主板,19991021,14.38,医药生物-化学制药-化学原料药,制造业-医药制造业,False,1999,10,21,医药生物,化学制药
'301601,惠通科技,深圳交易所,创业板,20250115,32.03,机械设备-专用设备-其他专用机械,科学研究和技术服务业-专业技术服务业,False,2025,1,15,机械设备,专用设备
'603586,金麒麟,上海交易所,主板,20170406,18.31,交运设备-汽车-汽车零部件,制造业-汽车制造业,False,2017,4,6,交运设备,汽车
'603205,健尔康,上海交易所,主板,20241107,38.61,医药生物-医疗器械-医疗器械,制造业-专用设备制造业,False,2024,11,7,医药生物,医疗器械
'601666,平煤股份,上海交易所,主板,20061123,8.51,化石能源-煤炭-煤炭开采洗选,采矿业-煤炭开采和洗选业,False,2006,11,23,化石能源,煤炭
'688281,华秦科技,上海交易所,科创板,20220307,77.95,有色金属-金属非金属新材料-非金属新材料,制造业-其他制造业,False,2022,3,7,有色金属,金属非金属新材料
'833284,灵鸽科技,北京交易所,北交所,20231219,27.52,机械设备-专用设备-其他专用机械,制造业-专用设备制造业,False,2023,12,19,机械设备,专用设备
'688630,芯碁微装,上海交易所,科创板,20210401,73.4,机械设备-专用设备-其他专用机械,制造业-专用设备制造业,False,2021,4,1,机械设备,专用设备
'300503,昊志机电,深圳交易所,创业板,20160309,21.65,机械设备-通用设备-机床设备,制造业-通用设备制造业,False,2016,3,9,机械设备,通用设备
'002516,旷达科技,深圳交易所,主板,20101207,5.25,纺织服装-纺织-其他纺织,制造业-纺织业,False,2010,12,7,纺织服装,纺织
'003015,日久光电,深圳交易所,主板,20201021,14.44,电子设备-光电子器件-光学元件,制造业-计算机、通信和其他电子设备制造业,False,2020,10,21,电子设备,光电子器件
'601162,天风证券,上海交易所,主板,20181019,3.94,金融-非银行金融-证券,金融业-资本市场服务,False,2018,10,19,金融,非银行金融
